Weapon,202,name,Gungnir
Weapon,202,description,"An unrivaled spear that pierces through everything.
Once thrown, it shall never miss its mark."
Weapon,203,name,Rhongomyniad
Weapon,203,description,"A legendary spear also known as the Holy Lance.
It makes an appearance in multiple epics."
Weapon,204,name,Boreas
Weapon,204,description,"A spear bearing the name of ""The Devourer.""
Its foes will be slain by the power of the north wind."
Weapon,205,name,Spring Onion
Weapon,205,description,"A fine ingredient that is both tasty and healthy!
Swinging it gives you the great urge to sing."
Weapon,206,name,Athena
Weapon,206,description,"A spear bearing the name of the goddess of war.
It has been adorned with many elegant ornaments."
Weapon,207,name,Legendary Spear Athena
Weapon,207,description,"A spear bearing the name of the goddess of war.
The goddess of victory will always favor its wielder."
Armor,0,name,Haute Couture
Armor,0,description,"Made-to-order clothes. It’s well tailored, and
even priced lower than pre-made products."
Armor,1,name,Leather Mail
Armor,1,description,"Armor made from leather.
Basic equipment for novice adventurers."
Armor,2,name,Hard Mail
Armor,2,description,"A metal armor that requires some skill to
appreciate its full range of usage."
Armor,3,name,Ring Mail
Armor,3,description,"A metal armor requiring some
skills to appreciate."
Armor,4,name,Iron Mail
Armor,4,description,"Armor made of iron. Its mastery is said
by some to be a mark of manhood."
Armor,5,name,Chain Mail
Armor,5,description,"Armor improved with the addition of
thick, interlocked iron rings."
Armor,6,name,Lamellar Leather
Armor,6,description,"Armor made by layering ultra-tough leather
until it is harder than most metal."
Armor,7,name,Splint Mail
Armor,7,description,"A chain mail with small iron plates. It has the
perfect balance of firmness and flexibility."
Armor,8,name,Breastplate
Armor,8,description,"Armor that encases the upper body in
iron, restricting movement slightly."
Armor,9,name,Battle Suit
Armor,9,description,"Armor with flexible parts that enable easy
movement without compromising protection."
Armor,10,name,Knight Armor
Armor,10,description,"Armor which only the most high-ranking men
of chivalry are permitted to don."
Armor,11,name,Absolute
Armor,11,description,"A set of armor complete with a layer of light
armor and chain mail. It’s also resistant to fire."
Armor,12,name,Silver Mail
Armor,12,description,"Elegant, finely crafted armor made from
silver. Popular for ceremonial purposes."
Armor,13,name,Gothic Plate
Armor,13,description,"Armor made using traditional methods.
Difficult to move in, but hard as nails."
Armor,14,name,Rune Mail
Armor,14,description,"Armor enhanced by means of an arcane rite.
Comes with a jazzy blue cloak."
Armor,15,name,Full Plate
Armor,15,description,"A very sturdy armor where the joints are
protected by steel plates. It is very heavy."
Armor,16,name,Reflex
Armor,16,description,"Advanced armor with high magical
resistance but only to enemy spells."
Armor,17,name,Mythril Mail
Armor,17,description,"Armor made from the ""lost metal."" Insanely
robust, it’s every warrior’s dream."
Armor,18,name,Gold Armor
Armor,18,description,"An old, yet sturdy, set of armor made of pure gold.
Legends says it was once donned by a hero."
Armor,19,name,Star Mail
Armor,19,description,"An armor that shines like the stars.
Has darkness resistance."
Armor,20,name,Last Crusader
Armor,20,description,"Armor made of a white metal that emits a
blinding light. Improves light resistance."
Armor,21,name,Mumbane
Armor,21,description,"Legendary armor blessed with the
protection of the earth goddess."
Armor,22,name,Floga Panoplia
Armor,22,description,"Strongest armor that transcends all things.
Posseses the power to drown out all flames."
Armor,23,name,Vento Armatura
Armor,23,description,"Strongest armor with the God of Wind’s protection.
It possesses a hidden power to nullify all winds."
Armor,24,name,Casual Jacket
Armor,24,description,"Just by slipping this jacket on, one instantly
has a more casual look."
Armor,25,name,Leather Guard
Armor,25,description,"Light armor made from leather.
Basic equipment for novice adventurers."
Armor,26,name,Fine Guard
Armor,26,description,"High quality light armor. Quite a steal considering
its surprisingly high defensive capabilities."
Armor,27,name,Black Guard
Armor,27,description,"Light armor worn by all mercenaries.
It is overwhelmingly common on the battlefield."
Armor,28,name,Iron Guard
Armor,28,description,"Light armor made from iron. Recommended
for those journeying to war-torn regions."
Armor,29,name,Chain Guard
Armor,29,description,"A light-weight cuirass strengthened with
a wide metal plate in the chest area."
Armor,30,name,Lamella Guard
Armor,30,description,"A chain mail consisting of small plates
laced together in a parallel row."
Armor,31,name,Half Guard
Armor,31,description,"Light armor made from steel and leather.
Sturdy enough to withstand heavy impact."
Armor,32,name,Breast Guard
Armor,32,description,"Light armor which protects the chest well,
but leaves the arms a little exposed."
Armor,33,name,Phoenix Guard
Armor,33,description,"Light armor said to be imbued with the
flame-resistant force of the Phoenix."
Armor,34,name,Battle Guard
Armor,34,description,"Lightweight armor with heavy defense.
Designed for serious combat professionals."
Armor,35,name,Mighty Guard
Armor,35,description,"Expertly made armor which represents
the pinnacle of non-Arte-based crafting."
Armor,36,name,Silver Guard
Armor,36,description,"Light armor made from pure silver which
is said to ward off both evil and injury."
Armor,37,name,Gothic Guard
Armor,37,description,"A brutally basic piece of armor whose
simplicity is its greatest strength."
Armor,38,name,Rune Jacket
Armor,38,description,"A jacket enhanced by means of an arcane rite.
Impervious to normal physical attacks."
Armor,39,name,Diamond Guard
Armor,39,description,"Made from the hardest material known to mankind.
Unfortunately, it is extremely expensive."
Armor,40,name,Moon Guard
Armor,40,description,"A magical armor blessed with the powers of
the moon. Has light and dark resistance"
Armor,41,name,Mythril Guard
Armor,41,description,"Light armor made from the ""lost metal.""
So light, the wearer won’t know it’s there."
Armor,42,name,Rare Protector
Armor,42,description,"A breastplate made by a legendary craftsman.
No one can replicate its intricate design."
Armor,43,name,Prism Protector
Armor,43,description,"Ethereal armor that radiates a holy glow
in all the colors of the rainbow."
Armor,44,name,Imperial Guard
Armor,44,description,"Armor so good, it was endorsed by the
emperor. Resistant to dark and light."
Armor,45,name,Aqua Vestite
Armor,45,description,"A mysterious garment made of flowing waters.
It is said that it shall wash away all calamities."
Armor,46,name,Ewig Schwarz
Armor,46,description,"Pitch black armor made to honor the dark depths.
All its foes shall feel the beckoning of the abyss."
Armor,47,name,Magissa Neuron
Armor,47,description,"Clothes woven with fabric containing 
magical powers."
Armor,48,name,Benediction
Armor,48,description,"Clothes which have received the 
Church’s blessings."
Armor,49,name,Amber Robe
Armor,49,description,"A researcher’s garment.
It is obviously not meant for combat."
Armor,50,name,Silk Cloak
Armor,50,description,"A silk garment.
It brings out a sense of elegance in the owner."
Armor,51,name,Feather Robe
Armor,51,description,"A wind-resistant garment that feels as
light as a feather."
Armor,52,name,White Blouse
Armor,52,description,"A robe of purest white that gives the
wearer an air of absolute purity."
Armor,53,name,Black Robe
Armor,53,description,"A pitch-black garment said to give the
wearer a glimpse of the darkest of nights."
Armor,54,name,Magic Robe
Armor,54,description,"A robe woven in threads emanating faint magic.
It increases the power of those who wear it."
Armor,55,name,Mystic Cloak
Armor,55,description,"A robe that wafts a weird sense of wonder
through the air around it."
Armor,56,name,Grim Robe
Armor,56,description,"An ominous garment blessed with much more
physical defense than it would appear."
Armor,57,name,Silver Cloak
Armor,57,description,"A robe with silver woven into every
stitch in order to ward off evil."
Armor,58,name,Middy Blouse
Armor,58,description,"A blouse made from a magic cloth.
Can cause a spell to dissipate."
Armor,59,name,Rune Robe
Armor,59,description,"A garment enhanced by means of an arcane rite.
Inspired by the beauty of darkness."
Armor,60,name,Mirage Cloak
Armor,60,description,"A mysterious robe that sends attackers
astray with maddening illusions."
Armor,61,name,Hermit Cloak
Armor,61,description,"A cloak said to have been worn by a powerful
sorcerer who has decided to cast away society."
Armor,62,name,Moon Robe
Armor,62,description,"A garment made with a fabric soaked in
moonlight. Has light and dark resistance."
Armor,63,name,Mythril Cloak
Armor,63,description,"A supple yet solid garment woven with
thread made from the ""lost metal."""
Armor,64,name,Elder’s Robe
Armor,64,description,"A holy garment modeled after those worn
by the highest of high priestesses."
Armor,65,name,Warlock Robe
Armor,65,description,"Robe made for skilled mages. It  raise one’s 
defense."
Armor,66,name,Believer Robe
Armor,66,description,"A robe given by Believer White as a proof of 
friendship. You are a believer from today!"
Armor,67,name,Heavenly Garb
Armor,67,description,"A garb sewn in the image of an angel.
Resistant to both light and dark."
Armor,68,name,Elemental Cloak
Armor,68,description,"A cloak blessed by the elements.
Resistant to earth, water, fire, wind, and lightning."
Armor,69,name,Lumenstra
Armor,69,description,"The strongest cloak that has been blessed by the
God of Light. It is said to absorb all types of light."
Armor,70,name,Sierra Robe
Armor,70,description,"The strongest robe that celebrates the mystique 
of the rainbow. Resistant to all attribute attacks."
Armor,71,name,Knit Tunic
Armor,71,description,"Clothes made by carefully knitting yarn.
You’ll be fine if it’s a bit cold. Only a bit."
Armor,72,name,Titanium Tunic
Armor,72,description,"Clothes woven with titanium.
Reputed for its durability and longevity."
Armor,73,name,Steel Tunic
Armor,73,description,"Clothes woven with steel.
It is considerably heavy as a form of clothing."
Armor,74,name,White Tunic
Armor,74,description,"Pure white clothes that radiate cleanliness.
The struggle to walk in these is actually its charm."
Armor,75,name,Black Tunic
Armor,75,description,"Pure black tunic with carbon
fibers mixed into the fabric."
Armor,76,name,Battle Tunic
Armor,76,description,"Tunic that is as easy to move in as it is sturdy.
Shows its true value during combat."
Armor,77,name,Knight Tunic
Armor,77,description,"A ceremonial tunic worn by high-ranking knights.
Made of high quality material."
Armor,78,name,Grim Tunic
Armor,78,description,"Clothes of eccentric design. 
The tiger embroidery on its front is very charming."
Armor,79,name,Cheongsam
Armor,79,description,"This figure-hugging, free-flowing gown is
a must-have for any female martial artist."
Armor,80,name,Gothic Cardigan
Armor,80,description,"Made the traditional way, this garment
will keep you warm through the winter."
Armor,81,name,Rune Tunic
Armor,81,description,"A garment enhanced by means of an arcane rite.
It boasts a high defense power."
Armor,82,name,Fur Coat
Armor,82,description,"A coat made from high-quality fur.
Resistant to water."
Armor,83,name,Platinum Tunic
Armor,83,description,"A high-quality tunic with defensive properties.
It is made from a fabric mixed with platinum."
Armor,84,name,Clownerie
Armor,84,description,"Clothes with a somewhat old fashioned design.
A melancholic item not unlike traditional wear."
Armor,85,name,Mythril Tunic
Armor,85,description,"Mythril is mixed into the fabric, adding
defense to the garment."
Armor,86,name,Rare Tunic
Armor,86,description,"This delicate and sophisticated garment was
reinforced with the finest craftsmanship."
Armor,87,name,Holy Tunic
Armor,87,description,"Garment blessed by holy powers. Protects the life of its 
wearers. Has light resistance."
Armor,88,name,Wildcat
Armor,88,description,"This stunning two-piece is the height of
fashion, and oozes feral feline fancy."
Armor,89,name,Vermillion Tunic
Armor,89,description,"Vermillion clothing that carries an unworldly aura.
Resists darkness."
Armor,90,name,Final Chaqueta
Armor,90,description,"A bodice crafted from an unknown material.
It is said that the one who wears it will control the world."
Armor,91,name,Silny Shelk
Armor,91,description,"Clothes that allow one to showcase their full strength.
Made of highly resistant silk to stop any and all attacks."
Helm,0,name,Leather Helm
Helm,0,description,"A helmet made from leather. Designed
to protect the upper part of the head."
Helm,1,name,Armet Helm
Helm,1,description,"An iron helmet covering the entire head.
Often used as a display piece."
Helm,2,name,Iron Sallet
Helm,2,description,"A helmet made of iron that protects the head, 
but not the whole face."
Helm,3,name,Cross Helm
Helm,3,description,"A type of armet helm that is both functional 
and sophisticated."
Helm,4,name,Duel Helm
Helm,4,description,"A helmet made popular by a folk hero.
Beloved by arena fighters and duelists."
Helm,5,name,Brave Helm
Helm,5,description,"This helmet has the power to
turn courage into strength."
Helm,6,name,Glorious Helm
Helm,6,description,"A helm that shines with a white luster.
It is said to bring glory to those who wear it."
Helm,7,name,Night Helm
Helm,7,description,"A full-face helmet awarded to only
the most noble of knights."
Helm,8,name,General Helm
Helm,8,description,"A helmet decorated with a beautiful plume
befitting a distinguished general."
Helm,9,name,Silver Helm
Helm,9,description,"A beautifully crafted helmet of solid
silver. Popular for ceremonial purposes."
Helm,10,name,Gothic Helm
Helm,10,description,"A historic helmet on which the knight’s
helm is said to be based."
Helm,11,name,Rune Helm
Helm,11,description,"A helm enhanced by means of an arcane rite.
Only the toughest of attacks are able to dent it."
Helm,12,name,Sacred Helm
Helm,12,description,"The domed crown of this sublimely tooled helm 
perfectly protects the upper head.
"
Helm,13,name,Nightmare Helm
Helm,13,description,"This ill-omened helmet was once worn by
a warrior who fought like one possessed."
Helm,14,name,Mythril Helm
Helm,14,description,"This near-perfect helmet forged from the
""lost metal"" is both light and sturdy."
Helm,15,name,Skull Mask
Helm,15,description,"A mask worn by an unlucky young man who
was condemned by the title of ""traitor."""
Helm,16,name,Golden Helm
Helm,16,description,"A golden helmet like the ones worn by heroes 
in fairy tales. Extremely heavy."
Helm,17,name,Hyper Helm
Helm,17,description,"Though once hailed as the greatest helmet
ever, it didn’t quite turn out that way."
Helm,18,name,Gennaios Kranos
Helm,18,description,"The strongest helmet, only worn by the chosen heroes.
As long as one wears it, no harm shall befall them."
Helm,19,name,Krylo Shlem
Helm,19,description,"Helmet blessed by the Valkyries, adorned with two wings.
Those who wear it shall never fall in battle."
Helm,20,name,Hair Band
Helm,20,description,"An ordinary hair band.
Usually used as a fashion accessory."
Helm,21,name,Circlet
Helm,21,description,"A wooden circlet. It’s simple, but
it has a wee bit of magical power."
Helm,22,name,Iron Circlet
Helm,22,description,"A simple circlet of iron, of the kind that can be 
bought from any streetside stand."
Helm,23,name,Oriental Crest
Helm,23,description,"Decorative headwear with an unusual air.
Confers the protection of an exotic deity."
Helm,24,name,Bronze Circlet
Helm,24,description,"A circlet of pure bronze. Inexpensive, but
invaluable for increasing concentration."
Helm,25,name,Brave Circlet
Helm,25,description,"A circlet that confers courage onto the
wearer, but may be too heavy for some."
Helm,26,name,Light Circlet
Helm,26,description,"A circlet imbued with light energy that’s much, 
much more impressive than it looks."
Helm,27,name,Jewel Circlet
Helm,27,description,"A circlet centered around a giant gem
that’s said to increase concentration."
Helm,28,name,Silver Circlet
Helm,28,description,"A sorcerous circlet of silver that’s
well suited to magic artes users."
Helm,29,name,Gothic Circlet
Helm,29,description,"A circlet made using a method passed
down through countless generations."
Helm,30,name,Rune Circlet
Helm,30,description,"A circlet enhanced by means of an arcane rite.
Both magically and defensively beneficial."
Helm,31,name,Platinum Circlet
Helm,31,description,"A circlet made of platinum.
It has more defensive properties than mythril."
Helm,32,name,Mirage Crest
Helm,32,description,"Said to create an illusory double
of whoever should wear it."
Helm,33,name,Mythril Circlet
Helm,33,description,"An ancient circlet made from the ""lost
metal."" Guaranteed 100% powerful."
Helm,34,name,Cat Hair Band
Helm,34,description,"A cute headband with a motif of a cat.
Meow!"
Helm,35,name,Headdress
Helm,35,description,"The little silk bows are so cute,
it’s hard not to want to wear it."
Helm,36,name,Star Circlet
Helm,36,description,"A circlet that twinkles with starlight,
protecting the wearer from darkness."
Helm,37,name,Eclipse Circlet
Helm,37,description,"A circlet decorated with a dark jewel
that brings to mind a total eclipse."
Helm,38,name,Elemental Circlet
Helm,38,description,"The Spirits boost the wearer’s resistance
to earth, water, fire, wind, and lightning."
Helm,39,name,Purum Sanatio
Helm,39,description,"Its healing abilities could save multiple people at once.
Pure prayer shall bring salvation."
Helm,40,name,Saga Capel
Helm,40,description,"A circlet for which a multitude of techiques were used.
Legend claims it renders one all-knowing and all-powerful."
Helm,41,name,Knit Cap
Helm,41,description,"An ordinary knit cap. Don’t expect too
many defensive properties from it."
Helm,42,name,Beret
Helm,42,description,"A fashionable hat that also protects
from the elements."
Helm,43,name,Pointed Hat
Helm,43,description,"A finely crafted hat. They don’t
make ’em like this anymore!"
Helm,44,name,Straw Hat
Helm,44,description,"A round hat. Be careful not to lose it on
windy days."
Helm,45,name,Nightcap
Helm,45,description,"A hat with a fancy spotted design that
helps the wearer get a good night’s sleep."
Helm,46,name,Feathered Turban
Helm,46,description,"A hat made of woven feathers.
Wind resistant."
Helm,47,name,Hunting Cap
Helm,47,description,"A hat beloved by hunters, as
it enables nimble movement."
Helm,48,name,Top Hat
Helm,48,description,"A black hat of stylish silk that keeps
the spirit of gentlemanliness alive."
Helm,49,name,Silver Hat
Helm,49,description,"A hat embroidered with silver.
It is more durable than it looks."
Helm,50,name,Captain’s Hat
Helm,50,description,"Don this ship-shape chapeau, and you’ll be
barking orders like nobody’s business!"
Helm,51,name,Green Beret
Helm,51,description,"A green hat with a jaunty feather that
enables unobstructed movement in battle."
Helm,52,name,Rune Beret
Helm,52,description,"A beret enhanced by means of an arcane rite.
Reinforced with defensive magic."
Helm,53,name,Chapka
Helm,53,description,"A soft, fluffy hat that you’ll be happy
to have when you visit wintry regions."
Helm,54,name,Wizard Hat
Helm,54,description,"A hat favored by magic artes users that is
much more protective than it looks."
Helm,55,name,Cowboy Hat
Helm,55,description,"A hat that a legendary cowboy used to love.
Geminoo Sundown’s favorite hat."
Helm,56,name,Star Beret
Helm,56,description,"A hat with a cute, starry design, and
surprisingly strong defensive qualities."
Helm,57,name,Aifread’s Hat
Helm,57,description,"A hat loved by a legendary pirate that
boosts wind and water resistance."
Helm,58,name,Demon’s Cap
Helm,58,description,"A hazardous helm made to mimic a devil’s 
horns. Has strong darkness resistance."
Helm,59,name,Brezza Cappello
Helm,59,description,"A hat that is as light as the wind. However, the height
of its capabilities far surpasses human comprehension."
Helm,60,name,Finsternis Hut
Helm,60,description,"A hat surrounded in unfathomable darkness. The depth
of its power is such that it can never be truly measured."
Helm,61,name,Ribbon
Helm,61,description,"A cute ribbon with a crisp color. It
really makes a fashion statement."
Helm,62,name,Plaid Ribbon
Helm,62,description,"A cute ribbon that’s great for those who
want to look good on the battlefield."
Helm,63,name,Blue Ribbon
Helm,63,description,"A cool blue bow that boosts resistance
to water-element attacks."
Helm,64,name,Hairpin
Helm,64,description,"A hair ornament suitable for all sorts of hairstyles.
This accessory is a must for any Yamato Nadeshiko."
Helm,65,name,Green Ribbon
Helm,65,description,"A refreshing, verdant ribbon that boosts
resistance to wind-element attacks."
Helm,66,name,Red Ribbon
Helm,66,description,"A flaming-red ribbon that boosts
resistance to fire-element attacks."
Helm,67,name,Purple Ribbon
Helm,67,description,"An elegant purple ribbon that boosts
resistance to lightning-element attacks."
Helm,68,name,Orange Ribbon
Helm,68,description,"A vibrant orange bow that boosts
resistance to earth-element attacks."
Helm,69,name,Black Ribbon
Helm,69,description,"A chic, understated black ribbon that
boosts resistance to dark-element attacks."
Helm,70,name,White Ribbon
Helm,70,description,"A ribbon decorated with angel’s wings
that boosts light-element resistance."
Helm,71,name,Ancient Ribbon
Helm,71,description,"A ribbon made from ancient magical fabric
that boosts light and dark resistance."
Helm,72,name,Pretty Ribbon
Helm,72,description,"The cutest little ribbon in the world.
Recalls the innocence of girlhood."
Helm,73,name,Weird Ribbon
Helm,73,description,"An adorable ribbon popular with children.
Puts a smile on even the sourest faces."
Helm,74,name,Magical Ribbon
Helm,74,description,"A magical ribbon with a fairly powerful 
defensive magic"
Helm,75,name,Elemental Ribbon
Helm,75,description,"The Spirits boost the wearer’s resistance
to earth, water, fire, wind, & lightning."
Helm,76,name,Antico Nastro
Helm,76,description,"A ribbon which has helped protect its bearer since long
ago. Mysteriously, this accessory never deteriorates."
Helm,77,name,Ganar Cinta
Helm,77,description,"A ribbon adorned by the Goddess of victory as she 
marched into battle. Grants courage to face any challenge."
Acc,0,name,Poison Ward
Acc,0,description,"A powerful holy talisman capable of
preventing poisoning 50% of the time."
Acc,1,name,Poison Charm
Acc,1,description,"A sacred talisman blessed by Cielo
that prevents poisoning altogether."
Acc,2,name,Weak Ward
Acc,2,description,"A powerful holy talisman capable of
preventing weak 50% of the time."
Acc,3,name,Weak Charm
Acc,3,description,"A sacred talisman blessed by Cielo
that prevents weakness altogether."
Acc,4,name,Paralysis Ward
Acc,4,description,"A powerful holy talisman capable of
preventing paralysis 50% of the time."
Acc,5,name,Paralysis Charm
Acc,5,description,"A sacred talisman blessed by Cielo
that prevents paralysis altogether."
Acc,6,name,Terror Ward
Acc,6,description,"A powerful holy talisman capable of
preventing terror 50% of the time."
Acc,7,name,Terror Charm
Acc,7,description,"A sacred talisman blessed by Cielo
that prevents terror altogether."
Acc,8,name,Stone Ward
Acc,8,description,"A powerful holy talisman capable of
preventing petrification 50% of the time."
Acc,9,name,Stone Charm
Acc,9,description,"A sacred talisman blessed by Cielo
that prevents petrification altogether."
Acc,10,name,Stun Bracelet
Acc,10,description,"A bracelet blessed by a baby bird
that cuts stun time in half."
Acc,11,name,Stun Talisman
Acc,11,description,"A talisman imbued with the spirit of a baby
bird that prevents being stunned altogether."
Acc,12,name,Amulet
Acc,12,description,"A powerful holy talisman that prevents
physical ailments 50% of the time."
Acc,13,name,Blue Amulet
Acc,13,description,"A sacred talisman blessed by Cielo that
prevents physical ailments altogether."
Acc,14,name,Laurel Crown
Acc,14,description,"A powerful holy talisman that prevents
status effects 50% of the time."
Acc,15,name,Blue Laurel
Acc,15,description,"A sacred talisman blessed by angels that
prevents status effects altogether."
Acc,16,name,World Charm
Acc,16,description,"A talisman that prevents 50% of ailments
and effects, and halves stun time too."
Acc,17,name,Krona’s Symbol
Acc,17,description,"A sacred talisman that completely cancels
out all ailments, effects, and stunning."
Acc,18,name,Flare Cape
Acc,18,description,"A cape imbued with the power of fire.
Boosts fire resistance by one level."
Acc,19,name,Garnet
Acc,19,description,"A jewel imbued with the power of an infernal fire.
Boosts fire resistance by two levels."
Acc,20,name,Aqua Cape
Acc,20,description,"A cape imbued with the power of water.
Boosts water resistance by one level."
Acc,21,name,Aquamarine
Acc,21,description,"A jewel imbued with the power of a raging tide.
Boosts water resistance by two levels."
Acc,22,name,Earth Cape
Acc,22,description,"A cape imbued with the power of earth.
Boosts earth resistance by one level."
Acc,23,name,Ruby
Acc,23,description,"A jewel imbued with rock-solid Will that
boosts earth resistance by two levels."
Acc,24,name,Wind Cape
Acc,24,description,"A cape imbued with the power of wind.
Boosts wind resistance by one level."
Acc,25,name,Opal
Acc,25,description,"A jewel imbued with the power of a stormy gale.
Boosts wind resistance by two levels."
Acc,26,name,Lightning Cape
Acc,26,description,"A cape imbued with the power of lightning.
Boosts lightning resistance by one level."
Acc,27,name,Sardonyx
Acc,27,description,"A jewel imbued with the power of a tempestuous storm.
Boosts lightning resistance by two levels."
Acc,28,name,Light Cape
Acc,28,description,"A cape imbued with the power of light.
Boosts light resistance by one level."
Acc,29,name,Topaz
Acc,29,description,"A jewel imbued with the power of the radiant dawn.
Boosts light resistance by two levels."
Acc,30,name,Dark Cape
Acc,30,description,"A cape imbued with the power of darkness.
Boosts darkness resistance by one level."
Acc,31,name,Amethyst
Acc,31,description,"A jewel imbued with the power of the umbral night. 
Boosts darkness resistance by two levels."
Acc,32,name,Black Onyx
Acc,32,description,"A precious stone that puts mind and body
in perfect balance, boosting HP by 30%."
Acc,33,name,Moonstone
Acc,33,description,"A precious stone that heightens the
senses, boosting TP by 30%."
Acc,34,name,Alexandrite
Acc,34,description,"A precious stone that banishes doubt from
the mind, boosting HP and TP by 25%."
Acc,35,name,Rabbit’s Foot
Acc,35,description,"A good luck charm for travelers that
makes the wearer 1 level more lucky."
Acc,36,name,Turquoise
Acc,36,description,"A precious stone prized as a good luck
charm that increases luck by 3 levels."
Acc,37,name,Attack Ring
Acc,37,description,"A ring with hidden power. 
Raises attack by 5% during battle."
Acc,38,name,Warrior Symbol
Acc,38,description,"The mark of a legendary warrior.
Increases physical attack by 10%."
Acc,39,name,Talisman
Acc,39,description,"A lucky charm that increases
physical defense by 5%."
Acc,40,name,Blue Talisman
Acc,40,description,"A charm set with a stunning blue stone
that increases physical defense by 10%."
Acc,41,name,Yellow Talisman
Acc,41,description,"A charm set with a stunning yellow stone
that increases magical defense by 10%."
Acc,42,name,Magic Mist
Acc,42,description,"A crystal with smoke sealed inside.
Increases escape speed."
Acc,43,name,Risk Ring
Acc,43,description,"Sacrifices physical and magic defense in
order to reduce all artes’ TP costs to 1."
Acc,44,name,Barbatos Ring
Acc,44,description,"Sacrifices the ability to use items in
exchange for a big physical attack boost."
Acc,45,name,Demon’s Ring
Acc,45,description,"Increases all attributes, but puts the
wearer at risk of being instantly KO’d."
Acc,46,name,Dice
Acc,46,description,"A die carved from the fossil of an animal
that boosts Grade earned by 10%."
Acc,47,name,Blue Dice
Acc,47,description,"A die carved from aqua sapphire that
boosts Grade earned by 20%."
Material,0,name,Beef
Material,0,description,"A beautifully marbled cut of prime beef
whose rich flavor proves its pedigree."
Material,1,name,Pork
Material,1,description,"Tender, top quality meat that can be
used in all kinds of delicious dishes."
Material,2,name,Chicken
Material,2,description,"Grade A free-range chicken,
prized for its fresh, clean flavor."
Material,3,name,Eggs
Material,3,description,"One of the most versatile (and most
fragile) ingredients in the kitchen."
Material,4,name,Tuna
Material,4,description,"Fish so fresh you could eat it raw. Its
various cuts offer a range of flavors."
Material,5,name,Salmon
Material,5,description,"Both the roe and flesh of this
fish go perfectly with rice."
Material,6,name,Mackerel
Material,6,description,"A fish that’s delicious both boiled and
baked, but only when eaten ocean-fresh."
Material,7,name,Shrimp
Material,7,description,"Beneath its tough outer shell lies some
of the softest, sweetest flesh in the sea."
Material,8,name,Squid
Material,8,description,"Almost every part of this superb
sea creature can be eaten."
Material,9,name,Kelp
Material,9,description,"Seaweed rich in flavor and nutrition.
Used in all manner of classic dishes."
Material,10,name,Dried Seaweed
Material,10,description,"Seaweed dried in flat sheets
that go just perfectly with rice."
Material,11,name,Crucian Carp
Material,11,description,"A fish with a peculiar smell. Caught near Ashihara, its
value has risen because of its dwindling population."
Material,12,name,Onion
Material,12,description,"Cut them, and you’ll soon be crying, so be
careful when and where you use them."
Material,13,name,Potato
Material,13,description,"This endlessly versatile vegetable is
beloved by diners all over the world."
Material,14,name,Carrots
Material,14,description,"This crisp yet sweet staple vegetable
can be enjoyed both raw and cooked."
Material,15,name,Tomato
Material,15,description,"This bright red vegetable is unbelievably
sweet and rich when ripened to perfection."
Material,16,name,Tofu
Material,16,description,"A soft food made from soybeans that is
sometimes called ""the meat of the fields."""
Material,17,name,Mushrooms
Material,17,description,"Stewed, fried, or roasted, they’re always
tasty - but watch out for the poisonous ones."
Material,18,name,Lettuce
Material,18,description,"It’s not a salad without a little lettuce.
The King of salad vegetables!"
Material,19,name,Cabbage
Material,19,description,"Raw, boiled, fried, roasted, pickled.
Is there nothing this wonderveg can’t do?!"
Material,20,name,Napa Cabbage
Material,20,description,"An essential vegetable indispensable for hot pots.
Delicious whether fried or pickled."
Material,21,name,Green Onion
Material,21,description,"Often used as a topping for other dishes.
Don’t wave it around like that--it’s food!"
Material,22,name,Garlic
Material,22,description,"Pungent but delicious, this vegetable can
also be used as a remedy for fatigue."
Material,23,name,Daikon
Material,23,description,"Sometimes takes center stage, but is also
happy to let others enjoy the limelight."
Material,24,name,Strawberries
Material,24,description,"Whether used as an ingredient or eaten
as is, they’re never short of delicious."
Material,25,name,Bananas
Material,25,description,"Although eaten raw in most places, some
people use them in cooking, too."
Material,26,name,Apple
Material,26,description,"A fruit with a good balance of sweetness
and acidity that has a crispy texture."
Material,27,name,Peach
Material,27,description,"A soft, sweet, juicy fruit whose soft
scent sets the mouth watering."
Material,28,name,Chocolate
Material,28,description,"With flavors ranging from sweet to bitter,
chocolate is used in all kinds of dishes."
Material,29,name,Rice
Material,29,description,"This stuff really does go with anything,
especially when boiled to perfection."
Material,30,name,Bread
Material,30,description,"One of the staple foods made from rice flour.
The freshly baked scent is irresistible."
Material,31,name,Rice Flour
Material,31,description,"Flour made from ground rice that can be
used in pasta, bread, and other foods."
Material,32,name,Milk
Material,32,description,"Delicious, nutritious cow’s milk that can
be used in countless foods and drinks."
Material,33,name,Cheese
Material,33,description,"A durable foodstuff that comes in
many types, and can be used in cooking."
Material,34,name,Salt
Material,34,description,"The most common seasoning of all,
but be careful not to use too much!"
Material,35,name,Miso
Material,35,description,"A fine food made by skilled craftsmen.
It’s not rotten, okay? It’s fermented!"
Event,0,name,Sorcerer’s Ring
Event,0,description,"A mysterious ring that shoots a small flame.
An adventuring essential."
Event,1,name,Modified Sorcerer’s Ring
Event,1,description,"A ring reinforced by a mysterious force. 
Its stronger shots give it more practical use."
Event,2,name,Battle Book
Event,2,description,"A collection of notes on all sorts of battle related
information. It’s important to go back to the basics!"
Event,3,name,Monster Book
