73,line,1,so that Ange could use the Genesis to
73,line,2,restore Cielo’s blessing.
73,line,3,
73,line,4,It was then that Mattheus appeared and
73,line,5,stole an airship in order to take the
73,line,6,Genesis from within Ciela Castello.
73,line,7,
73,line,8,
74,title,0,Albert’s True Intentions 4
74,line,0,"The party is unable to chase after her,"
74,line,1,so Albert proposed that the party use
74,line,2,the airship that he had prepared.
74,line,3,
74,line,4,"Gladly accepting his offer, the party"
74,line,5,took Albert’s airship and chased
74,line,6,after Mattheus.
74,line,7,
74,line,8,
75,title,0,After Mattheus!
75,line,0,Using the airship that Albert had
75,line,1,"prepared, the party force a landing"
75,line,2,into the rear hatch of Mattheus’ ship
75,line,3,and confront her at the bridge.
75,line,4,She summoned a monster to attack
75,line,5,the party before disappearing.
75,line,6,"Having defeated the monster, the party"
75,line,7,"returned to their ship, pressing on"
75,line,8,towards {cyan}Ciela Castello{white}.
76,title,0,Ciela Castello 1
76,line,0,"Having arrived at {cyan}Ciela Castello{white}, the"
76,line,1,party hurried to thwart Mattheus’ plans.
76,line,2,
76,line,3,"Whilst searching, the party discovered the"
76,line,4,"{blue}remains of Asura, Inanna, and Durandal{white}."
76,line,5,
76,line,6,It was then that Mattheus appeared in
76,line,7,front of the stunned party...
76,line,8,
77,title,0,Ciela Castello 2
77,line,0,Mattheus revealed the truth of it all.
77,line,1,The truth that it was both Inanna and
77,line,2,Asura who had destroyed Cielo using
77,line,3,the Genesis.
77,line,4,
77,line,5,"On top of that, it turned out that"
77,line,6,Mattheus was also the incarnation
77,line,7,"of Asura, the {blue}incarnation of his despair{white}."
77,line,8,
78,title,0,Ciela Castello 3
78,line,0,Confronted with the reality that he was
78,line,1,responsible for the calamities in the
78,line,2,"world, Ruca’s power runs amok, causing "
78,line,3,Ciela Castello to crumble from his power.
78,line,4,
78,line,5,"With the Genesis in her hands, Mattheus"
78,line,6,disappeared once again.
78,line,7,
78,line,8,
79,title,0,Ciela Castello 4
79,line,0,"Waking up, Ruca finds himself in a desert"
79,line,1,near Illia’s hometown.
79,line,2,
79,line,3,"Together with Sian, who had saved him"
79,line,4,"from the fall, they head to {cyan}Sania Village{white}."
79,line,5,
79,line,6,
79,line,7,
79,line,8,
80,title,0,Reunited
80,line,0,Despite being the one who had caused
80,line,1,"Cielo’s destruction, Ruca was welcomed"
80,line,2,"back by his friends. With Ruca’s return,"
80,line,3,the party is reunited once more.
80,line,4,
80,line,5,In order to take back the Genesis from
80,line,6,"Mattheus, the party heads to the {cyan}Soul’s{white}"
80,line,7,{cyan}Pilgrimage: Chaldea{white} in order to reach the
80,line,8,{cyan}Tower of Dawn{white}.
81,title,0,To the Tower of Dawn
81,line,0,Crossing the {cyan}Soul’s Pilgrimage: Chaldea{white}
81,line,1,"and arriving at the {cyan}Tower of Dawn{white},"
81,line,2,the party discovered that the Church
81,line,3,and the Imperial Army have already
81,line,4,begun fighting.
81,line,5,
81,line,6,
81,line,7,
81,line,8,
82,title,0,Sorrowful Struggle
82,line,0,Lying before them was a battle between
82,line,1,the Imperial Army and the Church. The
82,line,2,"Imperial Army initially had the upper hand,"
82,line,3,but the Church’s new weapon turned
82,line,4,"the tide of battle, killing many soldiers."
82,line,5,Did these soldiers even know what they
82,line,6,fought for? In the midst of this harrowing
82,line,7,"sight, the party headed deeper into the"
82,line,8,tower to put an end to Mattheus’ plans.
83,title,0,Hasta’s Eleventh Hour
83,line,0,"Advancing on the path towards Mattheus,"
83,line,1,the party encounters Hasta along the
83,line,2,"way. He challenges them once more, but"
83,line,3,the party prevails once again.
83,line,4,
83,line,5,"Defeated, Hasta boasts that he will"
83,line,6,"eventually be reincarnated again, but"
83,line,7,Kongwei removes his soul from the
83,line,8,Cycle of Reincarnation.
84,title,0,He Who Watched Over Terro 1
84,line,0,Oswald appeared before the party as
84,line,1,they advanced through the tower. Riding
84,line,2,"an automaton, Oswald boasted that the"
84,line,3,"one within was not a normal Reincarnator,"
84,line,4,"but the corpse of the god, Gardle."
84,line,5,
84,line,6,Ricardo trembled with rage from the
84,line,7,desecration to his brother’s corpse.
84,line,8,
85,title,0,He Who Watched Over Terro 2
85,line,0,Defeating Oswald ejected Gardle’s body
85,line,1,from the automaton. As he breathed his
85,line,2,"last, Gardle requested to be reborn,"
85,line,3,united with Terro.
85,line,4,
85,line,5,"Granting his wish, Kongwei took his soul"
85,line,6,and spread it over the land.
85,line,7,
85,line,8,
86,title,0,The Final Battle 1
86,line,0,"Arriving at the top of the Tower, the party"
86,line,1,sees Mattheus trying to use the Genesis
86,line,2,to no avail.
86,line,3,
86,line,4,Ruca tells her that the only ones who can
86,line,5,"use it are those who truly love each other,"
86,line,6,which was why Mattheus couldn’t use it.
86,line,7,
86,line,8,
87,title,0,The Final Battle 2
87,line,0,"With the world at stake, the party"
87,line,1,engaged Mattheus in battle and
87,line,2,emerged victorious. Ruca takes in
87,line,3,"her soul, becoming one with her."
87,line,4,
87,line,5,Her plan to win Asura’s heart foiled once
87,line,6,"again, Chitose disappears in a ball of light"
87,line,7,from her despair.
87,line,8,
88,title,0,The Final Battle 3
88,line,0,"Stepping forward, Kongwei pulls the ball"
88,line,1,"of light away, removing Chitose’s soul"
88,line,2,from the cycle of reincarnation.
88,line,3,
88,line,4,"With the Genesis before them, Ruca and"
88,line,5,Illia use its power to create the world
88,line,6,"Asura envisioned, {blue}a world where Terro and{white}"
88,line,7,{blue}Cielo are one{white}.
88,line,8,
89,title,0,Each Own’s Journey
89,line,0,"Back in Regnum, the party notices that"
89,line,1,Kongwei and QQ have disappeared.
89,line,2,
89,line,3,"As for Ruca, Illia, Spada, Ange, Ricardo,"
89,line,4,and Hermana...
89,line,5,
89,line,6,Each of them will continue walking on their
89,line,7,"own paths, in this journey known as ""life."""
89,line,8,
90,title,0,Promise
90,line,0,"On his way home, Ruca meets Eddie and"
90,line,1,"Nino, who have been waiting for him with"
90,line,2,grins on their faces. Both promise Ruca
90,line,3,they’d treat him to a hotdog in exchange
90,line,4,for letting them copy his homework.
90,line,5,
90,line,6,
90,line,7,"It’s the same old everyday for Ruca,"
90,line,8,yet it’s different in a way...
91,title,0,I’m Home
91,line,0,"Standing before the door, the same old"
91,line,1,nostalgic smell from his mom’s soup
91,line,2,wafts towards his nose...
91,line,3,"He knocks and opens the door, welcomed"
91,line,4,home by both of his worried parents.
91,line,5,
91,line,6,Ruca has finally gone back to the home he 
91,line,7,always wished to return to.
91,line,8,
92,title,0,A Wish Accomplished
92,line,0,While the party was wondering where QQ
92,line,1,"and Kongwei were, the two stood before a"
92,line,2,gigantic pair of doors. Now that the
92,line,3,"journey’s over, the two have returned"
92,line,4,to being enemies.
92,line,5,
92,line,6,Having finished their respective
92,line,7,"missions, the two enter the door"
92,line,8,and return back totheir countries.
